game_date,team_short,opp_short,matchup,outcome,full_name,Player_ID,MIN,PTS,REB,AST,STL,BLK,team_game_no
"DEC 04, 2023",SAC,NOP,.vs NOP,L  117-127,Domantas Sabonis,1627734,36,26,13,10,2,1,19
"DEC 08, 2023",SAC,PHX,@ PHX,W  114-106,Domantas Sabonis,1627734,38,15,17,5,0,0,20
"DEC 11, 2023",SAC,BKN,.vs BKN,W  131-118,Domantas Sabonis,1627734,34,15,16,9,2,0,21
"DEC 12, 2023",SAC,LAC,@ LAC,L  99-119,Domantas Sabonis,1627734,26,15,10,3,2,0,22
"DEC 14, 2023",SAC,OKC,.vs OKC,W  128-123,Domantas Sabonis,1627734,40,18,16,7,0,0,23
"DEC 16, 2023",SAC,UTA,.vs UTA,W  125-104,Domantas Sabonis,1627734,35,20,10,8,2,0,24
"DEC 18, 2023",SAC,WAS,.vs WAS,W  143-131,Domantas Sabonis,1627734,32,28,13,12,0,1,25
"DEC 20, 2023",SAC,BOS,.vs BOS,L  119-144,Domantas Sabonis,1627734,26,13,10,8,0,1,26
"DEC 22, 2023",SAC,PHX,.vs PHX,W  120-105,Domantas Sabonis,1627734,35,28,11,12,0,0,27
"DEC 23, 2023",SAC,MIN,.vs MIN,L  98-110,Domantas Sabonis,1627734,39,17,10,10,1,0,28
"DEC 26, 2023",SAC,POR,@ POR,L  113-130,Domantas Sabonis,1627734,36,34,12,5,0,0,29
"DEC 29, 2023",SAC,ATL,@ ATL,W  117-110,Domantas Sabonis,1627734,35,25,10,7,0,0,30
"DEC 31, 2023",SAC,MEM,@ MEM,W  123-92,Domantas Sabonis,1627734,32,13,21,12,1,0,31
"JAN 02, 2024",SAC,CHA,.vs CHA,L  104-111,Domantas Sabonis,1627734,35,23,19,4,1,0,32
"JAN 03, 2024",SAC,ORL,.vs ORL,W  138-135,Domantas Sabonis,1627734,45,22,23,12,2,1,33
"JAN 05, 2024",SAC,TOR,.vs TOR,W  135-130,Domantas Sabonis,1627734,39,24,15,11,0,0,34
"JAN 07, 2024",SAC,NOP,.vs NOP,L  100-133,Domantas Sabonis,1627734,29,17,10,6,1,0,35
"JAN 09, 2024",SAC,DET,@ DET,W  131-110,Domantas Sabonis,1627734,38,37,10,13,3,0,36
"JAN 10, 2024",SAC,CHA,@ CHA,W  123-98,Domantas Sabonis,1627734,28,24,10,7,0,1,37
"JAN 12, 2024",SAC,PHI,@ PHI,L  93-112,Domantas Sabonis,1627734,33,14,12,5,0,0,38
"JAN 14, 2024",SAC,MIL,@ MIL,L  142-143,Domantas Sabonis,1627734,45,21,13,15,1,1,39
"JAN 16, 2024",SAC,PHX,@ PHX,L  117-119,Domantas Sabonis,1627734,39,21,12,11,0,1,40
"JAN 18, 2024",SAC,IND,.vs IND,L  121-126,Domantas Sabonis,1627734,38,21,11,10,0,1,41
"JAN 22, 2024",SAC,ATL,.vs ATL,W  122-107,Domantas Sabonis,1627734,38,14,21,6,2,0,42
"JAN 25, 2024",SAC,GSW,@ GSW,W  134-133,Domantas Sabonis,1627734,35,18,8,13,0,1,43
"JAN 27, 2024",SAC,DAL,@ DAL,W  120-115,Domantas Sabonis,1627734,36,17,11,4,0,0,44
"JAN 29, 2024",SAC,MEM,@ MEM,W  103-94,Domantas Sabonis,1627734,38,20,26,5,0,0,45
"JAN 31, 2024",SAC,MIA,@ MIA,L  106-115,Domantas Sabonis,1627734,38,19,17,13,1,1,46
"FEB 02, 2024",SAC,IND,@ IND,W  133-122,Domantas Sabonis,1627734,35,26,11,7,2,1,47
"FEB 03, 2024",SAC,CHI,@ CHI,W  123-115,Domantas Sabonis,1627734,39,13,14,10,1,0,48
"FEB 05, 2024",SAC,CLE,@ CLE,L  110-136,Domantas Sabonis,1627734,34,12,19,15,0,0,49
"FEB 07, 2024",SAC,DET,.vs DET,L  120-133,Domantas Sabonis,1627734,41,30,12,7,1,0,50
"FEB 09, 2024",SAC,DEN,.vs DEN,W  135-106,Domantas Sabonis,1627734,31,17,17,10,1,0,51
"FEB 11, 2024",SAC,OKC,@ OKC,L  113-127,Domantas Sabonis,1627734,42,21,11,14,1,0,52
"FEB 13, 2024",SAC,PHX,@ PHX,L  125-130,Domantas Sabonis,1627734,39,35,18,12,1,3,53
"FEB 14, 2024",SAC,DEN,@ DEN,W  102-98,Domantas Sabonis,1627734,38,20,13,7,3,0,54
"FEB 22, 2024",SAC,SAS,.vs SAS,W  127-122,Domantas Sabonis,1627734,33,22,11,11,0,1,55
"FEB 25, 2024",SAC,LAC,@ LAC,W  123-107,Domantas Sabonis,1627734,36,17,15,12,3,0,56
"FEB 26, 2024",SAC,MIA,.vs MIA,L  110-121,Domantas Sabonis,1627734,40,14,14,10,0,0,57
"FEB 28, 2024",SAC,DEN,@ DEN,L  96-117,Domantas Sabonis,1627734,32,13,10,7,1,0,58
"MAR 01, 2024",SAC,MIN,@ MIN,W  124-120,Domantas Sabonis,1627734,41,21,15,8,0,3,59
"MAR 04, 2024",SAC,CHI,.vs CHI,L  109-113,Domantas Sabonis,1627734,32,18,21,4,2,0,60
"MAR 06, 2024",SAC,LAL,@ LAL,W  130-120,Domantas Sabonis,1627734,38,16,20,12,2,0,61
"OCT 25, 2023",SAC,UTA,@ UTA,W  130-114,De'Aaron Fox,1628368,33,18,5,6,1,1,1
"OCT 27, 2023",SAC,GSW,.vs GSW,L  114-122,De'Aaron Fox,1628368,39,39,4,4,2,0,2
"OCT 29, 2023",SAC,LAL,.vs LAL,W  132-127,De'Aaron Fox,1628368,34,37,4,8,1,1,3
"NOV 13, 2023",SAC,CLE,.vs CLE,W  132-120,De'Aaron Fox,1628368,36,28,2,6,1,0,9
"NOV 15, 2023",SAC,LAL,@ LAL,W  125-110,De'Aaron Fox,1628368,38,28,5,5,4,0,10
"NOV 17, 2023",SAC,SAS,@ SAS,W  129-120,De'Aaron Fox,1628368,41,43,8,7,1,1,11
"NOV 19, 2023",SAC,DAL,@ DAL,W  129-113,De'Aaron Fox,1628368,31,30,4,7,3,0,12
"NOV 20, 2023",SAC,NOP,@ NOP,L  93-129,De'Aaron Fox,1628368,29,14,2,0,1,0,13
"NOV 22, 2023",SAC,NOP,@ NOP,L  112-117,De'Aaron Fox,1628368,38,26,2,5,1,0,14
"NOV 24, 2023",SAC,MIN,@ MIN,W  124-111,De'Aaron Fox,1628368,37,36,7,12,1,0,15
"NOV 28, 2023",SAC,GSW,.vs GSW,W  124-123,De'Aaron Fox,1628368,40,29,9,7,2,0,16
"NOV 29, 2023",SAC,LAC,.vs LAC,L  117-131,De'Aaron Fox,1628368,38,40,5,3,0,1,17
"DEC 02, 2023",SAC,DEN,.vs DEN,W  123-117,De'Aaron Fox,1628368,38,26,4,16,3,1,18
"DEC 04, 2023",SAC,NOP,.vs NOP,L  117-127,De'Aaron Fox,1628368,40,30,5,4,1,0,19
"DEC 08, 2023",SAC,PHX,@ PHX,W  114-106,De'Aaron Fox,1628368,35,34,4,7,1,0,20
"DEC 11, 2023",SAC,BKN,.vs BKN,W  131-118,De'Aaron Fox,1628368,33,29,3,8,0,0,21
"DEC 12, 2023",SAC,LAC,@ LAC,L  99-119,De'Aaron Fox,1628368,25,14,3,3,0,0,22
"DEC 14, 2023",SAC,OKC,.vs OKC,W  128-123,De'Aaron Fox,1628368,34,41,3,7,2,0,23
"DEC 18, 2023",SAC,WAS,.vs WAS,W  143-131,De'Aaron Fox,1628368,33,30,5,6,3,1,25
"DEC 20, 2023",SAC,BOS,.vs BOS,L  119-144,De'Aaron Fox,1628368,26,29,3,3,3,0,26
"DEC 22, 2023",SAC,PHX,.vs PHX,W  120-105,De'Aaron Fox,1628368,32,23,6,7,3,2,27
"DEC 23, 2023",SAC,MIN,.vs MIN,L  98-110,De'Aaron Fox,1628368,39,27,4,6,2,0,28
"DEC 26, 2023",SAC,POR,@ POR,L  113-130,De'Aaron Fox,1628368,38,43,8,4,1,1,29
"DEC 29, 2023",SAC,ATL,@ ATL,W  117-110,De'Aaron Fox,1628368,41,31,5,8,5,0,30
"DEC 31, 2023",SAC,MEM,@ MEM,W  123-92,De'Aaron Fox,1628368,34,24,4,4,0,1,31
"JAN 02, 2024",SAC,CHA,.vs CHA,L  104-111,De'Aaron Fox,1628368,38,30,5,6,1,1,32
"JAN 03, 2024",SAC,ORL,.vs ORL,W  138-135,De'Aaron Fox,1628368,44,15,4,7,1,0,33
"JAN 05, 2024",SAC,TOR,.vs TOR,W  135-130,De'Aaron Fox,1628368,37,24,2,4,2,1,34
"JAN 07, 2024",SAC,NOP,.vs NOP,L  100-133,De'Aaron Fox,1628368,26,3,2,4,0,0,35
"JAN 09, 2024",SAC,DET,@ DET,W  131-110,De'Aaron Fox,1628368,33,26,3,4,2,0,36
"JAN 10, 2024",SAC,CHA,@ CHA,W  123-98,De'Aaron Fox,1628368,28,19,1,3,1,1,37
"JAN 12, 2024",SAC,PHI,@ PHI,L  93-112,De'Aaron Fox,1628368,38,21,5,4,1,0,38
"JAN 14, 2024",SAC,MIL,@ MIL,L  142-143,De'Aaron Fox,1628368,43,32,2,5,3,0,39
"JAN 16, 2024",SAC,PHX,@ PHX,L  117-119,De'Aaron Fox,1628368,37,33,2,6,2,0,40
"JAN 18, 2024",SAC,IND,.vs IND,L  121-126,De'Aaron Fox,1628368,40,24,6,6,1,0,41
"JAN 22, 2024",SAC,ATL,.vs ATL,W  122-107,De'Aaron Fox,1628368,35,12,3,1,1,0,42
"JAN 25, 2024",SAC,GSW,@ GSW,W  134-133,De'Aaron Fox,1628368,36,29,1,5,1,1,43
"JAN 27, 2024",SAC,DAL,@ DAL,W  120-115,De'Aaron Fox,1628368,37,34,3,5,2,2,44
"JAN 29, 2024",SAC,MEM,@ MEM,W  103-94,De'Aaron Fox,1628368,34,23,5,4,2,0,45
"JAN 31, 2024",SAC,MIA,@ MIA,L  106-115,De'Aaron Fox,1628368,37,13,5,3,2,0,46
"FEB 02, 2024",SAC,IND,@ IND,W  133-122,De'Aaron Fox,1628368,35,25,3,3,6,1,47
"FEB 03, 2024",SAC,CHI,@ CHI,W  123-115,De'Aaron Fox,1628368,35,41,4,4,5,0,48
"FEB 05, 2024",SAC,CLE,@ CLE,L  110-136,De'Aaron Fox,1628368,35,19,4,1,2,1,49
"FEB 07, 2024",SAC,DET,.vs DET,L  120-133,De'Aaron Fox,1628368,35,12,3,7,3,1,50
"FEB 09, 2024",SAC,DEN,.vs DEN,W  135-106,De'Aaron Fox,1628368,28,15,2,10,5,0,51
"FEB 11, 2024",SAC,OKC,@ OKC,L  113-127,De'Aaron Fox,1628368,33,15,1,5,0,0,52
"FEB 13, 2024",SAC,PHX,@ PHX,L  125-130,De'Aaron Fox,1628368,40,40,9,6,3,0,53
"FEB 14, 2024",SAC,DEN,@ DEN,W  102-98,De'Aaron Fox,1628368,43,30,8,8,2,0,54
"FEB 22, 2024",SAC,SAS,.vs SAS,W  127-122,De'Aaron Fox,1628368,37,28,5,9,2,1,55
"FEB 25, 2024",SAC,LAC,@ LAC,W  123-107,De'Aaron Fox,1628368,33,33,6,7,3,0,56
"FEB 26, 2024",SAC,MIA,.vs MIA,L  110-121,De'Aaron Fox,1628368,39,27,8,6,3,1,57
"MAR 04, 2024",SAC,CHI,.vs CHI,L  109-113,De'Aaron Fox,1628368,39,20,1,10,1,0,60
"MAR 06, 2024",SAC,LAL,@ LAL,W  130-120,De'Aaron Fox,1628368,39,44,4,4,2,0,61
"OCT 25, 2023",SAC,UTA,@ UTA,W  130-114,Malik Monk,1628370,23,10,2,7,0,2,1
"OCT 27, 2023",SAC,GSW,.vs GSW,L  114-122,Malik Monk,1628370,18,9,0,6,0,1,2
"OCT 29, 2023",SAC,LAL,.vs LAL,W  132-127,Malik Monk,1628370,25,22,3,3,0,0,3
"NOV 01, 2023",SAC,GSW,@ GSW,L  101-102,Malik Monk,1628370,25,16,3,2,0,2,4
"NOV 04, 2023",SAC,HOU,@ HOU,L  89-107,Malik Monk,1628370,26,18,3,7,0,1,5
"NOV 06, 2023",SAC,HOU,@ HOU,L  97-122,Malik Monk,1628370,15,5,1,2,1,0,6
"NOV 08, 2023",SAC,POR,.vs POR,W  121-118,Malik Monk,1628370,30,23,6,10,1,0,7
"NOV 10, 2023",SAC,OKC,.vs OKC,W  105-98,Malik Monk,1628370,29,12,2,8,1,0,8
"NOV 13, 2023",SAC,CLE,.vs CLE,W  132-120,Malik Monk,1628370,26,13,5,4,1,1,9
"NOV 15, 2023",SAC,LAL,@ LAL,W  125-110,Malik Monk,1628370,21,3,5,5,1,0,10
"NOV 17, 2023",SAC,SAS,@ SAS,W  129-120,Malik Monk,1628370,26,20,4,8,1,0,11
"NOV 19, 2023",SAC,DAL,@ DAL,W  129-113,Malik Monk,1628370,18,12,2,3,1,1,12
"NOV 20, 2023",SAC,NOP,@ NOP,L  93-129,Malik Monk,1628370,24,8,0,5,0,0,13
"NOV 22, 2023",SAC,NOP,@ NOP,L  112-117,Malik Monk,1628370,26,10,4,5,2,0,14
"NOV 24, 2023",SAC,MIN,@ MIN,W  124-111,Malik Monk,1628370,30,17,2,0,1,0,15
"NOV 28, 2023",SAC,GSW,.vs GSW,W  124-123,Malik Monk,1628370,26,21,3,1,1,1,16
"NOV 29, 2023",SAC,LAC,.vs LAC,L  117-131,Malik Monk,1628370,28,15,4,2,0,0,17
"DEC 02, 2023",SAC,DEN,.vs DEN,W  123-117,Malik Monk,1628370,28,26,3,4,2,0,18
"DEC 04, 2023",SAC,NOP,.vs NOP,L  117-127,Malik Monk,1628370,32,21,3,5,2,0,19
"DEC 08, 2023",SAC,PHX,@ PHX,W  114-106,Malik Monk,1628370,28,13,2,6,0,0,20
"DEC 11, 2023",SAC,BKN,.vs BKN,W  131-118,Malik Monk,1628370,28,21,2,9,1,0,21
"DEC 12, 2023",SAC,LAC,@ LAC,L  99-119,Malik Monk,1628370,22,8,0,5,0,0,22
"DEC 14, 2023",SAC,OKC,.vs OKC,W  128-123,Malik Monk,1628370,33,18,1,9,0,1,23
"DEC 16, 2023",SAC,UTA,.vs UTA,W  125-104,Malik Monk,1628370,26,18,4,8,0,1,24
"DEC 18, 2023",SAC,WAS,.vs WAS,W  143-131,Malik Monk,1628370,22,10,1,6,0,1,25
"DEC 20, 2023",SAC,BOS,.vs BOS,L  119-144,Malik Monk,1628370,25,10,2,5,0,0,26
"DEC 22, 2023",SAC,PHX,.vs PHX,W  120-105,Malik Monk,1628370,20,7,2,5,0,3,27
"DEC 26, 2023",SAC,POR,@ POR,L  113-130,Malik Monk,1628370,19,7,1,4,0,1,29
"DEC 29, 2023",SAC,ATL,@ ATL,W  117-110,Malik Monk,1628370,31,15,4,8,1,1,30
"DEC 31, 2023",SAC,MEM,@ MEM,W  123-92,Malik Monk,1628370,21,27,4,5,0,0,31
"JAN 02, 2024",SAC,CHA,.vs CHA,L  104-111,Malik Monk,1628370,20,6,3,2,0,1,32
"JAN 03, 2024",SAC,ORL,.vs ORL,W  138-135,Malik Monk,1628370,46,37,3,9,2,1,33
"JAN 05, 2024",SAC,TOR,.vs TOR,W  135-130,Malik Monk,1628370,32,15,1,9,1,0,34
"JAN 07, 2024",SAC,NOP,.vs NOP,L  100-133,Malik Monk,1628370,21,6,1,5,1,1,35
"JAN 09, 2024",SAC,DET,@ DET,W  131-110,Malik Monk,1628370,28,20,2,9,1,2,36
"JAN 10, 2024",SAC,CHA,@ CHA,W  123-98,Malik Monk,1628370,30,20,4,4,0,2,37
"JAN 12, 2024",SAC,PHI,@ PHI,L  93-112,Malik Monk,1628370,27,15,1,4,2,1,38
"JAN 14, 2024",SAC,MIL,@ MIL,L  142-143,Malik Monk,1628370,36,28,7,7,0,0,39
"JAN 16, 2024",SAC,PHX,@ PHX,L  117-119,Malik Monk,1628370,29,13,3,8,0,1,40
"JAN 18, 2024",SAC,IND,.vs IND,L  121-126,Malik Monk,1628370,26,9,3,4,1,2,41
"JAN 22, 2024",SAC,ATL,.vs ATL,W  122-107,Malik Monk,1628370,25,13,1,8,1,0,42
"JAN 25, 2024",SAC,GSW,@ GSW,W  134-133,Malik Monk,1628370,19,4,2,3,0,0,43
"JAN 27, 2024",SAC,DAL,@ DAL,W  120-115,Malik Monk,1628370,20,9,3,6,0,0,44
"JAN 29, 2024",SAC,MEM,@ MEM,W  103-94,Malik Monk,1628370,20,3,3,5,1,0,45
"JAN 31, 2024",SAC,MIA,@ MIA,L  106-115,Malik Monk,1628370,14,6,0,0,0,0,46
"FEB 02, 2024",SAC,IND,@ IND,W  133-122,Malik Monk,1628370,27,23,5,6,1,0,47
"FEB 03, 2024",SAC,CHI,@ CHI,W  123-115,Malik Monk,1628370,34,22,5,7,0,1,48
"FEB 05, 2024",SAC,CLE,@ CLE,L  110-136,Malik Monk,1628370,24,18,4,1,0,0,49
"FEB 07, 2024",SAC,DET,.vs DET,L  120-133,Malik Monk,1628370,34,23,5,10,0,2,50
"FEB 09, 2024",SAC,DEN,.vs DEN,W  135-106,Malik Monk,1628370,20,23,1,2,1,1,51
"FEB 11, 2024",SAC,OKC,@ OKC,L  113-127,Malik Monk,1628370,29,26,4,5,0,1,52
"FEB 13, 2024",SAC,PHX,@ PHX,L  125-130,Malik Monk,1628370,33,22,4,6,1,1,53
"FEB 14, 2024",SAC,DEN,@ DEN,W  102-98,Malik Monk,1628370,30,6,3,3,0,0,54
"FEB 22, 2024",SAC,SAS,.vs SAS,W  127-122,Malik Monk,1628370,27,21,3,2,2,2,55
"FEB 25, 2024",SAC,LAC,@ LAC,W  123-107,Malik Monk,1628370,28,12,2,5,0,0,56
"FEB 26, 2024",SAC,MIA,.vs MIA,L  110-121,Malik Monk,1628370,21,8,2,7,2,0,57
"FEB 28, 2024",SAC,DEN,@ DEN,L  96-117,Malik Monk,1628370,25,14,5,5,1,0,58
"MAR 01, 2024",SAC,MIN,@ MIN,W  124-120,Malik Monk,1628370,33,39,4,4,1,0,59
"MAR 04, 2024",SAC,CHI,.vs CHI,L  109-113,Malik Monk,1628370,30,11,4,6,0,0,60
"MAR 06, 2024",SAC,LAL,@ LAL,W  130-120,Malik Monk,1628370,32,26,5,8,2,0,61
"OCT 25, 2023",SAC,UTA,@ UTA,W  130-114,Sasha Vezenkov,1628426,16,8,2,0,2,0,1
"OCT 27, 2023",SAC,GSW,.vs GSW,L  114-122,Sasha Vezenkov,1628426,12,10,1,0,0,0,2
"OCT 29, 2023",SAC,LAL,.vs LAL,W  132-127,Sasha Vezenkov,1628426,18,11,4,1,0,1,3
"NOV 01, 2023",SAC,GSW,@ GSW,L  101-102,Sasha Vezenkov,1628426,17,2,5,0,0,0,4
"NOV 04, 2023",SAC,HOU,@ HOU,L  89-107,Sasha Vezenkov,1628426,11,0,1,0,1,1,5
"NOV 06, 2023",SAC,HOU,@ HOU,L  97-122,Sasha Vezenkov,1628426,12,2,0,1,0,0,6
"NOV 10, 2023",SAC,OKC,.vs OKC,W  105-98,Sasha Vezenkov,1628426,8,6,1,0,1,0,8
"NOV 13, 2023",SAC,CLE,.vs CLE,W  132-120,Sasha Vezenkov,1628426,17,11,2,0,0,0,9
"NOV 15, 2023",SAC,LAL,@ LAL,W  125-110,Sasha Vezenkov,1628426,12,4,0,0,2,0,10
"NOV 17, 2023",SAC,SAS,@ SAS,W  129-120,Sasha Vezenkov,1628426,17,5,4,0,0,0,11
"NOV 19, 2023",SAC,DAL,@ DAL,W  129-113,Sasha Vezenkov,1628426,13,7,1,1,0,1,12
"NOV 22, 2023",SAC,NOP,@ NOP,L  112-117,Sasha Vezenkov,1628426,10,3,2,0,0,0,14
"NOV 28, 2023",SAC,GSW,.vs GSW,W  124-123,Sasha Vezenkov,1628426,15,8,4,1,0,2,16
"NOV 29, 2023",SAC,LAC,.vs LAC,L  117-131,Sasha Vezenkov,1628426,24,13,5,0,0,0,17
"DEC 02, 2023",SAC,DEN,.vs DEN,W  123-117,Sasha Vezenkov,1628426,14,4,3,0,0,0,18
"DEC 04, 2023",SAC,NOP,.vs NOP,L  117-127,Sasha Vezenkov,1628426,6,0,2,0,0,0,19
"DEC 08, 2023",SAC,PHX,@ PHX,W  114-106,Sasha Vezenkov,1628426,20,14,3,2,3,0,20
"DEC 11, 2023",SAC,BKN,.vs BKN,W  131-118,Sasha Vezenkov,1628426,11,2,5,0,0,1,21
"DEC 12, 2023",SAC,LAC,@ LAC,L  99-119,Sasha Vezenkov,1628426,20,9,3,3,1,0,22
"DEC 14, 2023",SAC,OKC,.vs OKC,W  128-123,Sasha Vezenkov,1628426,10,3,4,0,0,0,23
"DEC 16, 2023",SAC,UTA,.vs UTA,W  125-104,Sasha Vezenkov,1628426,11,3,4,2,0,0,24
"DEC 18, 2023",SAC,WAS,.vs WAS,W  143-131,Sasha Vezenkov,1628426,12,8,7,1,2,0,25
"DEC 20, 2023",SAC,BOS,.vs BOS,L  119-144,Sasha Vezenkov,1628426,13,3,3,0,0,0,26
"DEC 22, 2023",SAC,PHX,.vs PHX,W  120-105,Sasha Vezenkov,1628426,6,3,1,0,0,0,27
"DEC 23, 2023",SAC,MIN,.vs MIN,L  98-110,Sasha Vezenkov,1628426,8,0,1,0,1,0,28
"DEC 26, 2023",SAC,POR,@ POR,L  113-130,Sasha Vezenkov,1628426,9,0,1,1,0,0,29
"DEC 31, 2023",SAC,MEM,@ MEM,W  123-92,Sasha Vezenkov,1628426,3,2,1,0,0,0,31
"JAN 07, 2024",SAC,NOP,.vs NOP,L  100-133,Sasha Vezenkov,1628426,21,11,2,0,0,0,35
"JAN 12, 2024",SAC,PHI,@ PHI,L  93-112,Sasha Vezenkov,1628426,9,2,5,0,0,0,38
"JAN 14, 2024",SAC,MIL,@ MIL,L  142-143,Sasha Vezenkov,1628426,6,4,1,0,0,0,39
"JAN 16, 2024",SAC,PHX,@ PHX,L  117-119,Sasha Vezenkov,1628426,18,14,2,1,1,0,40
"JAN 18, 2024",SAC,IND,.vs IND,L  121-126,Sasha Vezenkov,1628426,11,7,3,0,1,1,41
"JAN 22, 2024",SAC,ATL,.vs ATL,W  122-107,Sasha Vezenkov,1628426,6,8,2,0,0,0,42
"FEB 07, 2024",SAC,DET,.vs DET,L  120-133,Sasha Vezenkov,1628426,6,3,1,0,0,0,50
"FEB 09, 2024",SAC,DEN,.vs DEN,W  135-106,Sasha Vezenkov,1628426,16,6,0,1,1,0,51
"OCT 25, 2023",SAC,UTA,@ UTA,W  130-114,Kevin Huerter,1628989,24,7,5,2,0,0,1
"OCT 27, 2023",SAC,GSW,.vs GSW,L  114-122,Kevin Huerter,1628989,16,0,2,2,0,1,2
"OCT 29, 2023",SAC,LAL,.vs LAL,W  132-127,Kevin Huerter,1628989,37,12,7,4,0,2,3
"NOV 01, 2023",SAC,GSW,@ GSW,L  101-102,Kevin Huerter,1628989,27,11,9,3,1,0,4
"NOV 04, 2023",SAC,HOU,@ HOU,L  89-107,Kevin Huerter,1628989,16,4,4,2,1,0,5
"NOV 06, 2023",SAC,HOU,@ HOU,L  97-122,Kevin Huerter,1628989,25,13,3,2,1,0,6
"NOV 08, 2023",SAC,POR,.vs POR,W  121-118,Kevin Huerter,1628989,39,17,5,4,2,0,7
"NOV 10, 2023",SAC,OKC,.vs OKC,W  105-98,Kevin Huerter,1628989,34,28,9,2,3,1,8
"NOV 13, 2023",SAC,CLE,.vs CLE,W  132-120,Kevin Huerter,1628989,29,20,2,2,0,0,9
"NOV 15, 2023",SAC,LAL,@ LAL,W  125-110,Kevin Huerter,1628989,38,28,4,7,2,0,10
"NOV 17, 2023",SAC,SAS,@ SAS,W  129-120,Kevin Huerter,1628989,25,9,1,2,3,0,11
"NOV 20, 2023",SAC,NOP,@ NOP,L  93-129,Kevin Huerter,1628989,23,10,0,3,0,0,13
"NOV 22, 2023",SAC,NOP,@ NOP,L  112-117,Kevin Huerter,1628989,27,8,7,2,0,0,14
"NOV 24, 2023",SAC,MIN,@ MIN,W  124-111,Kevin Huerter,1628989,24,10,2,3,0,1,15
"NOV 28, 2023",SAC,GSW,.vs GSW,W  124-123,Kevin Huerter,1628989,33,21,9,5,0,0,16
"NOV 29, 2023",SAC,LAC,.vs LAC,L  117-131,Kevin Huerter,1628989,26,7,5,5,0,0,17
"DEC 02, 2023",SAC,DEN,.vs DEN,W  123-117,Kevin Huerter,1628989,29,16,6,2,1,1,18
"DEC 04, 2023",SAC,NOP,.vs NOP,L  117-127,Kevin Huerter,1628989,32,12,5,2,0,0,19
"DEC 08, 2023",SAC,PHX,@ PHX,W  114-106,Kevin Huerter,1628989,17,1,3,1,1,0,20
"DEC 11, 2023",SAC,BKN,.vs BKN,W  131-118,Kevin Huerter,1628989,17,6,1,1,0,0,21
"DEC 12, 2023",SAC,LAC,@ LAC,L  99-119,Kevin Huerter,1628989,17,3,4,3,1,0,22
"DEC 14, 2023",SAC,OKC,.vs OKC,W  128-123,Kevin Huerter,1628989,20,4,2,2,2,1,23
"DEC 16, 2023",SAC,UTA,.vs UTA,W  125-104,Kevin Huerter,1628989,25,11,3,5,0,0,24
"DEC 18, 2023",SAC,WAS,.vs WAS,W  143-131,Kevin Huerter,1628989,23,11,4,2,0,1,25
"DEC 20, 2023",SAC,BOS,.vs BOS,L  119-144,Kevin Huerter,1628989,16,7,1,0,0,0,26
"DEC 22, 2023",SAC,PHX,.vs PHX,W  120-105,Kevin Huerter,1628989,27,13,2,5,1,0,27
"DEC 23, 2023",SAC,MIN,.vs MIN,L  98-110,Kevin Huerter,1628989,15,2,1,1,0,0,28
"DEC 26, 2023",SAC,POR,@ POR,L  113-130,Kevin Huerter,1628989,22,5,2,2,0,1,29
"DEC 29, 2023",SAC,ATL,@ ATL,W  117-110,Kevin Huerter,1628989,10,7,3,1,0,0,30
"DEC 31, 2023",SAC,MEM,@ MEM,W  123-92,Kevin Huerter,1628989,17,9,0,0,0,0,31
"JAN 02, 2024",SAC,CHA,.vs CHA,L  104-111,Kevin Huerter,1628989,12,4,2,0,0,0,32
"JAN 03, 2024",SAC,ORL,.vs ORL,W  138-135,Kevin Huerter,1628989,18,2,7,2,0,0,33
"JAN 05, 2024",SAC,TOR,.vs TOR,W  135-130,Kevin Huerter,1628989,14,3,2,3,0,0,34
"JAN 07, 2024",SAC,NOP,.vs NOP,L  100-133,Kevin Huerter,1628989,24,17,1,3,1,1,35
"JAN 09, 2024",SAC,DET,@ DET,W  131-110,Kevin Huerter,1628989,29,4,5,5,1,1,36
"JAN 10, 2024",SAC,CHA,@ CHA,W  123-98,Kevin Huerter,1628989,1,0,0,0,0,0,37
"JAN 14, 2024",SAC,MIL,@ MIL,L  142-143,Kevin Huerter,1628989,39,26,10,3,1,0,39
"JAN 16, 2024",SAC,PHX,@ PHX,L  117-119,Kevin Huerter,1628989,26,10,3,2,2,1,40
"JAN 18, 2024",SAC,IND,.vs IND,L  121-126,Kevin Huerter,1628989,39,31,2,4,1,1,41
"JAN 22, 2024",SAC,ATL,.vs ATL,W  122-107,Kevin Huerter,1628989,26,8,2,3,0,1,42
"JAN 25, 2024",SAC,GSW,@ GSW,W  134-133,Kevin Huerter,1628989,33,12,10,4,3,0,43
"JAN 27, 2024",SAC,DAL,@ DAL,W  120-115,Kevin Huerter,1628989,30,18,4,5,0,2,44
"JAN 29, 2024",SAC,MEM,@ MEM,W  103-94,Kevin Huerter,1628989,37,17,4,3,2,1,45
"JAN 31, 2024",SAC,MIA,@ MIA,L  106-115,Kevin Huerter,1628989,39,14,3,4,1,0,46
"FEB 02, 2024",SAC,IND,@ IND,W  133-122,Kevin Huerter,1628989,30,15,5,6,0,0,47
"FEB 03, 2024",SAC,CHI,@ CHI,W  123-115,Kevin Huerter,1628989,21,9,2,2,1,0,48
"FEB 05, 2024",SAC,CLE,@ CLE,L  110-136,Kevin Huerter,1628989,31,10,3,4,1,0,49
